timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2025-03-12 10:14:27.743425,-0.025,-0.065,0.721,-0.664,-0.183,-4.784
2025-03-12 10:14:27.795922,-0.015,-0.056,0.707,-0.496,-0.298,-3.708
2025-03-12 10:14:27.847410,-0.017,-0.043,0.707,-0.740,0.671,-2.197
2025-03-12 10:14:27.900060,-0.009,-0.041,0.698,-0.992,1.259,-0.259
2025-03-12 10:14:27.952007,-0.026,-0.035,0.708,-0.916,0.542,0.992
2025-03-12 10:14:28.005023,-0.016,-0.026,0.696,-0.732,-0.107,1.923
2025-03-12 10:14:28.056967,-0.025,-0.017,0.703,-0.679,-0.450,2.922
2025-03-12 10:14:28.109433,-0.016,-0.016,0.712,-0.557,-0.816,3.532
2025-03-12 10:14:28.160973,-0.015,-0.017,0.697,-0.328,-1.297,4.044
2025-03-12 10:14:28.213958,-0.018,-0.017,0.701,-0.252,-1.282,4.646
2025-03-12 10:14:28.265978,-0.017,-0.016,0.705,-0.359,-0.938,5.058
2025-03-12 10:14:28.318074,-0.014,-0.009,0.698,-0.313,-0.824,5.234
2025-03-12 10:14:28.370421,-0.029,-0.009,0.692,-0.298,-1.144,5.447
2025-03-12 10:14:28.422943,-0.023,-0.006,0.700,-0.320,-1.358,5.760
2025-03-12 10:14:28.474878,0.001,-0.003,0.671,-1.068,0.748,4.692
2025-03-12 10:14:28.526886,-0.033,0.022,0.703,-1.884,4.463,3.700
2025-03-12 10:14:28.578996,-0.033,0.016,0.687,-1.961,4.242,1.549
2025-03-12 10:14:28.630300,-0.033,0.049,0.698,-2.167,6.142,-1.030
2025-03-12 10:14:28.681916,-0.046,0.046,0.707,-1.831,5.211,-4.181
2025-03-12 10:14:28.733894,-0.046,0.040,0.710,-1.556,3.937,-7.820
2025-03-12 10:14:28.787027,-0.043,0.065,0.702,-1.244,2.480,-11.254
2025-03-12 10:14:28.839633,-0.040,0.107,0.698,-1.129,2.251,-15.274
2025-03-12 10:14:28.891555,-0.037,0.157,0.678,-1.831,4.150,-19.913
2025-03-12 10:14:28.942693,-0.033,0.204,0.695,-2.335,7.706,-24.788
2025-03-12 10:14:28.994999,-0.043,0.238,0.691,-2.495,9.552,-30.037
2025-03-12 10:14:29.047524,-0.063,0.231,0.692,-1.358,8.682,-34.096
2025-03-12 10:14:29.099050,-0.045,0.241,0.709,0.076,5.356,-38.399
2025-03-12 10:14:29.150908,-0.036,0.240,0.701,0.053,2.800,-43.023
2025-03-12 10:14:29.203506,-0.038,0.266,0.708,-0.496,5.814,-46.448
2025-03-12 10:14:29.256041,-0.034,0.228,0.703,-1.091,6.828,-49.577
2025-03-12 10:14:29.307902,-0.044,0.160,0.661,-0.244,4.967,-53.468
2025-03-12 10:14:29.359986,-0.053,0.079,0.736,0.977,2.403,-56.359
2025-03-12 10:14:29.411965,-0.022,0.007,0.708,1.083,-2.426,-57.069
2025-03-12 10:14:29.463920,-0.040,-0.043,0.724,-0.488,-9.079,-56.855
2025-03-12 10:14:29.515965,-0.009,-0.118,0.702,0.298,-12.757,-54.116
2025-03-12 10:14:29.568010,0.038,-0.122,0.649,1.350,-2.159,-49.271
2025-03-12 10:14:29.620649,0.037,-0.120,0.673,0.023,12.238,-43.771
2025-03-12 10:14:29.672971,-0.002,-0.118,0.705,-1.381,14.824,-39.803
2025-03-12 10:14:29.725962,0.003,-0.114,0.724,-1.053,11.467,-36.400
2025-03-12 10:14:29.777704,-0.030,-0.085,0.730,-1.183,5.470,-33.547
2025-03-12 10:14:29.829764,-0.030,-0.065,0.714,-1.213,-2.960,-30.823
2025-03-12 10:14:29.881966,-0.031,-0.069,0.724,-1.312,-8.957,-28.107
2025-03-12 10:14:29.934961,-0.022,-0.071,0.715,-1.099,-12.261,-24.926
2025-03-12 10:14:29.987070,-0.016,-0.081,0.690,-0.748,-8.705,-21.859
2025-03-12 10:14:30.038915,0.004,-0.077,0.689,-1.061,-3.159,-18.784
